x,x_dot,theta,theta_dot
3.000078547279068086e-01,1.284779207971364723e-12,3.141592653602516272e+00,1.681330109100348722e-11
3.000078547278098307e-01,-3.322402736438785056e-12,3.141592653601553042e+00,-3.709870043480691933e-11
3.000078547273359320e-01,-6.596455250863792271e-12,3.141592653596144480e+00,-7.608578565401020491e-11
3.000078547266706308e-01,-7.364506476652196817e-12,3.141592653588411999e+00,-8.615526607841149767e-11
3.000078547260652817e-01,-5.335634238085113131e-12,3.141592653581277705e+00,-6.349398065613678915e-11
3.000078547257482575e-01,-1.397364391675219106e-12,3.141592653577435890e+00,-1.807588250249250051e-11
3.000078547258297479e-01,3.114074715086084635e-12,3.141592653578221483e+00,3.469327378009562545e-11
3.000078547262828854e-01,6.375707135441925023e-12,3.141592653583388017e+00,7.350082871004132156e-11
3.000078547269302565e-01,7.216043135680567180e-12,3.141592653590909556e+00,8.438377856009397728e-11
3.000078547275273344e-01,5.312925471571780924e-12,3.141592653597942153e+00,6.317572789779195873e-11
3.000078547278482999e-01,1.503887390804308336e-12,3.141592653601825713e+00,1.927201668046472369e-11
3.000078547277816865e-01,-2.802752614571241918e-12,3.141592653601206653e+00,-3.108306276356860851e-11
3.000078547273575813e-01,-6.087326809662932311e-12,3.141592653596379847e+00,-7.010984040069412318e-11
3.000078547267318041e-01,-7.059532120587698176e-12,3.141592653589115436e+00,-8.249526772956608912e-11
3.000078547261409434e-01,-5.342732230635555530e-12,3.141592653582161887e+00,-6.345057762299599126e-11
3.000078547258089867e-01,-1.700944203170355916e-12,3.141592653578156646e+00,-2.151632641476427507e-11
3.000078547258524519e-01,2.520471717270558440e-12,3.141592653578508809e+00,2.780582946588411682e-11
3.000078547262504114e-01,5.830784506250261217e-12,3.141592653583030081e+00,6.708937326911871877e-11
3.000078547268572593e-01,6.925512740303781604e-12,3.141592653590068895e+00,8.087262359798094587e-11
3.000078547274432350e-01,5.377211375039968264e-12,3.141592653596959384e+00,6.378560566076240331e-11
3.000078547277856278e-01,1.883999860399054111e-12,3.141592653601080976e+00,2.360221005359557549e-11
3.000078547277634233e-01,-2.264620068268626460e-12,3.141592653600973950e+00,-2.483527350835733234e-11
3.000078547273890561e-01,-5.602564858514700243e-12,3.141592653596726681e+00,-6.440209654936346071e-11
3.000078547267988616e-01,-6.810618573392425672e-12,3.141592653589886375e+00,-7.947970677056293470e-11
3.000078547262168271e-01,-5.414940260183302674e-12,3.141592653583045625e+00,-6.416696450672951376e-11
3.000078547258643868e-01,-2.053654376190709467e-12,3.141592653578811678e+00,-2.553935931127132614e-11
3.000078547258672179e-01,2.033271935798130604e-12,3.141592653578694438e+00,2.214603319860021666e-11
3.000078547262206019e-01,5.400353352223399308e-12,3.141592653582694794e+00,6.201776294608709862e-11
3.000078547267961970e-01,6.713668148847431809e-12,3.141592653589362349e+00,7.829919653734595280e-11
3.000078547273754559e-01,5.455659162395316538e-12,3.141592653596165352e+00,6.458796688932098775e-11
3.000078547277374441e-01,2.211070058923144434e-12,3.141592653600506324e+00,2.733774492115575465e-11
3.000078547277523766e-01,-1.823847692654802600e-12,3.141592653600828289e+00,-1.971130060293842036e-11
3.000078547274178109e-01,-5.220768385977669055e-12,3.141592653597048646e+00,-5.989973000274169708e-11
3.000078547268549278e-01,-6.631049449670596917e-12,3.141592653590533413e+00,-7.729120948157857377e-11
3.000078547262776674e-01,-5.497673105855491712e-12,3.141592653583758388e+00,-6.503066900203350625e-11
3.000078547259066308e-01,-2.356589005770994359e-12,3.141592653579316163e+00,-2.900307859959791595e-11
3.000078547258753781e-01,1.634400652868637075e-12,3.141592653578806793e+00,1.750645440177660433e-11
3.000078547261925133e-01,4.940022789642348694e-12,3.141592653582386152e+00,5.660068591578002325e-11
3.000078547267339690e-01,6.470338403333521267e-12,3.141592653588646922e+00,7.535684896126019374e-11
3.000078547273041241e-01,5.513391898539445903e-12,3.141592653595332685e+00,6.514283917704541960e-11
3.000078547276844865e-01,2.535526010051375267e-12,3.141592653599878382e+00,3.103507239220229996e-11
3.000078547277373331e-01,-1.367116757333642832e-12,3.141592653600636442e+00,-1.440777961567352447e-11
3.000078547274452889e-01,-4.689962727551780194e-12,3.141592653597350182e+00,-5.366117698024098125e-11
3.000078547269232065e-01,-6.210818892459670090e-12,3.141592653591315454e+00,-7.227470405122264334e-11
3.000078547263690387e-01,-5.444258650045285408e-12,3.141592653584822425e+00,-6.425521186492881985e-11
3.000078547259852901e-01,-2.675109652560174178e-12,3.141592653580245198e+00,-3.258803154212188996e-11
3.000078547259118489e-01,1.080517880799802623e-12,3.141592653579252659e+00,1.110533423478141066e-11
3.000078547264449780e-01,1.760403086779261554e-12,3.141592653585446371e+00,1.992588087336823479e-11
3.000078547266657458e-01,2.916553477864721255e-12,3.141592653587979900e+00,3.378228430059982446e-11
3.000078547269438567e-01,2.934560712028948889e-12,3.141592653591223083e+00,3.445587258426912356e-11
3.000078547271709528e-01,1.854056768117057623e-12,3.141592653593911155e+00,2.222842067713581659e-11
3.000078547272624352e-01,1.315386047217903474e-13,3.141592653595041806e+00,2.284929155233936407e-12
3.000078547271885498e-01,-1.671338715746464476e-12,3.141592653594245554e+00,-1.887179287970047680e-11
3.000078547269736107e-01,-2.884885635015824094e-12,3.141592653591782636e+00,-3.338804068846265645e-11
3.000078547266953333e-01,-2.970098066413649294e-12,3.141592653588540340e+00,-3.484595610215263057e-11
3.000078547264624085e-01,-1.940518815962642684e-12,3.141592653585785211e+00,-2.322244422622981054e-11
3.000078547263617668e-01,-2.339681469258831715e-13,3.141592653584548422e+00,-3.480476163630765929e-12
3.000078547264269369e-01,1.592737726195196858e-12,3.141592653585241646e+00,1.793961520710424625e-11
3.000078547266362694e-01,2.737762413385643075e-12,3.141592653587641060e+00,3.164710738057015360e-11
3.000078547269046658e-01,2.913877107679199113e-12,3.141592653590765671e+00,3.414907615387407892e-11
3.000078547271374241e-01,1.992769215186706610e-12,3.141592653593513695e+00,2.379067317453575888e-11
3.000078547272471696e-01,3.704237593584347793e-13,3.141592653594853513e+00,5.046277960293658301e-12
3.000078547271966545e-01,-1.427521683108833690e-12,3.141592653594329487e+00,-1.601393671061861045e-11
3.000078547270016438e-01,-2.607844089289662467e-12,3.141592653592097939e+00,-3.010938561667514113e-11
3.000078547267417961e-01,-2.867292609668602654e-12,3.141592653589076800e+00,-3.356927607613521156e-11
3.000078547265088158e-01,-2.043898816173208123e-12,3.141592653586330108e+00,-2.435117868281994709e-11
3.000078547263905215e-01,-4.957902575659914414e-13,3.141592653584893480e+00,-6.487085808737491419e-12
3.000078547264277695e-01,1.278704256239771947e-12,3.141592653585263406e+00,1.427741809653403617e-11
3.000078547266099571e-01,2.493380782694652634e-12,3.141592653587344408e+00,2.875238891282826934e-11
3.000078547268624218e-01,2.829494355041963081e-12,3.141592653590276285e+00,3.309436604659176123e-11
3.000078547270959017e-01,2.094154166087461614e-12,3.141592653593026530e+00,2.490450832984086765e-11
3.000078547272221341e-01,6.113114749594000839e-13,3.141592653594553752e+00,7.815190261604354534e-12
3.000078547271969320e-01,-1.144560908772449756e-12,3.141592653594323714e+00,-1.271190982586295012e-11
3.000078547270261242e-01,-2.392308708638195426e-12,3.141592653592376383e+00,-2.755370116166048749e-11
3.000078547267800988e-01,-2.798541369580262437e-12,3.141592653589522222e+00,-3.270303421401934889e-11
3.000078547265458417e-01,-2.142325394016965865e-12,3.141592653586765760e+00,-2.543762859716719653e-11
3.000078547264121709e-01,-7.170036828858288038e-13,3.141592653585153716e+00,-9.031774958742653270e-12
3.000078547264263817e-01,1.023972974731725727e-12,3.141592653585256301e+00,1.130328133171143879e-11
3.000078547265870310e-01,2.303472125618622544e-12,3.141592653587083728e+00,2.649857808979217329e-11
3.000078547268275053e-01,2.774168421090011334e-12,3.141592653589871720e+00,3.239080245535962012e-11
3.000078547270628726e-01,2.188877442421891044e-12,3.141592653592637507e+00,2.595460390757479975e-11
3.000078547272034823e-01,8.140185514410122105e-13,3.141592653594328599e+00,1.014903888405957802e-11
3.000078547271992080e-01,-9.155393973667842285e-13,3.141592653594341478e+00,-1.003622433922528742e-11
3.000078547270475515e-01,-2.225469434610416475e-12,3.141592653592620632e+00,-2.557147850745727470e-11
3.000078547268118512e-01,-2.755003236429651840e-12,3.141592653589889927e+00,-3.214225938777280083e-11
3.000078547265753182e-01,-2.233505604046639174e-12,3.141592653587111705e+00,-2.645232738684424080e-11
3.000078547264282691e-01,-9.026009645703280210e-13,3.141592653585347339e+00,-1.117029104493737703e-11
3.000078547264235507e-01,8.185470641265065859e-13,3.141592653585229655e+00,8.901879745890707967e-12
3.000078547265671580e-01,2.157433058754908048e-12,3.141592653586855910e+00,2.476161231539009966e-11
3.000078547267988061e-01,2.740686329414098288e-12,3.141592653589537765e+00,3.195243853832743858e-11
3.000078547270367268e-01,2.276236450757296344e-12,3.141592653592329754e+00,2.693032341864085139e-11
3.000078547271898821e-01,9.837791368581189331e-13,3.141592653594162954e+00,1.210681332050073088e-11
3.000078547272027052e-01,-7.315749722396028006e-13,3.141592653594375673e+00,-7.884189220891078968e-12
3.000078547270661478e-01,-2.098114404120413569e-12,3.141592653592832907e+00,-2.405471708852446142e-11
3.000078547268378859e-01,-2.730484083746053876e-12,3.141592653590191908e+00,-3.181291991758620885e-11
3.000078547265985773e-01,-2.316802266318609905e-12,3.141592653587385264e+00,-2.738551944073821893e-11
3.000078547264398710e-01,-1.057771011640300066e-12,3.141592653585489003e+00,-1.296120960207376122e-11
3.000078547264196649e-01,6.536211614500221067e-13,3.141592653585191020e+00,6.971304677469507192e-12
3.000078547265498941e-01,2.045954455353162671e-12,3.141592653586659178e+00,2.343224081753674071e-11
3.000078547267753248e-01,2.722941064616921507e-12,3.141592653589264206e+00,3.170612756374991487e-11
3.000078547270161877e-01,2.355130129232732423e-12,3.141592653592086837e+00,2.781633944453482646e-11
3.000078547271800011e-01,1.125263375106687036e-12,3.141592653594041717e+00,1.374080803164507423e-11
3.000078547272068685e-01,-5.839136793266531980e-13,3.141592653594417417e+00,-6.154788401017532477e-12
3.000078547270822460e-01,-2.000749126064727085e-12,3.141592653593015427e+00,-2.289229084076007961e-11
3.000078547268593132e-01,-2.718583232598163399e-12,3.141592653590440154e+00,-3.163870678809855439e-11
3.000078547266169515e-01,-2.391588916033623578e-12,3.141592653587601536e+00,-2.822767977099246968e-11
3.000078547264483642e-01,-1.187202847007142060e-12,3.141592653585592032e+00,-1.445734608833800762e-11
3.000078547264155016e-01,5.211121608413701152e-13,3.141592653585146611e+00,5.418127417656985815e-12
3.000078547265351281e-01,1.960882331928664488e-12,3.141592653586489980e+00,2.241489810382406915e-11
3.000078547267560070e-01,2.715798878417961946e-12,3.141592653589039941e+00,3.159047615968908590e-11
3.000078547269999230e-01,2.425403257867253417e-12,3.141592653591894990e+00,2.860891825390298976e-11
3.000078547271728402e-01,1.243035796738121015e-12,3.141592653593954676e+00,1.510269241292433994e-11
3.000078547272110874e-01,-4.655917684976379685e-13,3.141592653594463602e+00,-4.767437929980952214e-12
3.000078547270957352e-01,-1.926960870931032530e-12,3.141592653593171303e+00,-2.200896162114317112e-11
3.000078547268765217e-01,-2.715493197487953457e-12,3.141592653590642215e+00,-3.157393462238664522e-11
3.000078547266311069e-01,-2.457488924851208916e-12,3.141592653587770734e+00,-2.897281604623943001e-11
3.000078547264542483e-01,-1.294001872366601667e-12,3.141592653585665307e+00,-1.569355618421636383e-11
3.000078547264110607e-01,4.157953904785803682e-13,3.141592653585099537e+00,4.182084114002875939e-12
3.000078547265225271e-01,1.897368510402016291e-12,3.141592653586345651e+00,2.165289521651455593e-11
3.000078547267402973e-01,2.716601860837726256e-12,3.141592653588857420e+00,3.157372883105130796e-11
3.000078547269871554e-01,2.487597195513451139e-12,3.141592653591745332e+00,2.931344170266441956e-11
3.000078547271677887e-01,1.340442114568613214e-12,3.141592653593893836e+00,1.623089130538695160e-11
3.000078547272153617e-01,-3.715646064993033887e-13,3.141592653594511120e+00,-3.663205172114581311e-12
3.000078547271072815e-01,-1.872077933657804475e-12,3.141592653593304529e+00,-2.134935980355024435e-11
3.000078547268905660e-01,-2.718961317450851165e-12,3.141592653590806972e+00,-3.159090848319406999e-11
3.000078547266422646e-01,-2.515674016922748758e-12,3.141592653587903072e+00,-2.963309970741458978e-11
3.000078547264582451e-01,-1.382511006714847139e-12,3.141592653585715933e+00,-1.671944491391598670e-11
3.000078547264067308e-01,3.319207807206587926e-13,3.141592653585052908e+00,3.196344569732246384e-12
3.000078547265118134e-01,1.849765293747371452e-12,3.141592653586223527e+00,2.107968480517721566e-11
3.000078547267275297e-01,2.721834454427302545e-12,3.141592653588709094e+00,3.161348335048690951e-11
3.000078547269773299e-01,2.541550111089878264e-12,3.141592653591628537e+00,2.992634892857203588e-11
3.000078547271644580e-01,1.420667209451224157e-12,3.141592653593850759e+00,1.716111989786284543e-11
3.000078547272195251e-01,-2.964176461816402548e-13,3.141592653594555529e+00,-2.779672785059232757e-12
3.000078547271170515e-01,-1.830334304896653555e-12,3.141592653593416884e+00,-2.084607573622992347e-11
3.000078547269021123e-01,-2.725365958212820042e-12,3.141592653590941087e+00,-3.164647288204303154e-11
3.000078547266510354e-01,-2.565676842663305632e-12,3.141592653588006545e+00,-3.020183634729111758e-11
3.000078547264611317e-01,-1.455238080237074396e-12,3.141592653585751016e+00,-1.756318768553410095e-11
3.000078547264028450e-01,2.651854875750062824e-13,3.141592653585008943e+00,2.411242437874827450e-12
3.000078547265029316e-01,1.814191274539040978e-12,3.141592653586120498e+00,2.064985154958741559e-11
3.000078547267173157e-01,2.729746623759562524e-12,3.141592653588588746e+00,3.168873012356720573e-11
3.000078547269696694e-01,2.588175589828172396e-12,3.141592653591537498e+00,3.045762524345506409e-11
3.000078547271621821e-01,1.486519989628392064e-12,3.141592653593822781e+00,1.792578338288494037e-11
3.000078547272233553e-01,-2.372784891156772635e-13,3.141592653594598161e+00,-2.083239552290878382e-12
3.000078547271252671e-01,-1.800067316184328977e-12,3.141592653593511031e+00,-2.047924878709503179e-11
3.000078547269113827e-01,-2.734253672564188656e-12,3.141592653591049000e+00,-3.173470098168441445e-11
3.000078547266577522e-01,-2.608849845397819558e-12,3.141592653588086481e+00,-3.069423651103366433e-11
3.000078547264627971e-01,-1.514802421862861541e-12,3.141592653585774109e+00,-1.825510544361292202e-11
3.000078547263985707e-01,9.114632941721173941e-14,3.141592653584965422e+00,3.738537821506761240e-13
3.000078547264845574e-01,1.697510450463707799e-12,3.141592653585910444e+00,1.925813775685331990e-11
3.000078547266923912e-01,2.712501717599486266e-12,3.141592653588299200e+00,3.144622242716441325e-11
3.000078547269479645e-01,2.672784170041577530e-12,3.141592653591281703e+00,3.140878567851378794e-11
3.000078547271518015e-01,1.636636684332722494e-12,3.141592653593697104e+00,1.966011669813436456e-11
3.000078547272282958e-01,3.972605148031893571e-14,3.141592653594647899e+00,1.157000313861993062e-12
3.000078547271529672e-01,-1.607781502887103583e-12,3.141592653593829443e+00,-1.818945532320963749e-11
3.000078547269502405e-01,-2.696492734630722823e-12,3.141592653591503304e+00,-3.122902499213323228e-11
3.000078547266924467e-01,-2.733632534414038931e-12,3.141592653588498596e+00,-3.209182608477884917e-11
3.000078547264802276e-01,-1.747982473840615701e-12,3.141592653585987716e+00,-2.094615979249943879e-11
3.000078547263927420e-01,-1.569142840045180359e-13,3.141592653584908135e+00,-2.529652274931840328e-12
3.000078547264585782e-01,1.529551451299838107e-12,3.141592653585615125e+00,1.725551390923489526e-11
3.000078547266564755e-01,2.564113663095889282e-12,3.141592653587884865e+00,2.965522916456597665e-11
3.000078547269061091e-01,2.700594649233955391e-12,3.141592653590791873e+00,3.166358911452878554e-11
3.000078547271203266e-01,1.822935151118308942e-12,3.141592653593321405e+00,2.178112646787810386e-11
3.000078547272187479e-01,3.070726912973228612e-13,3.141592653594524887e+00,4.260142673297237390e-12
3.000078547271681773e-01,-1.364462959332800274e-12,3.141592653593995532e+00,-1.532539628487148576e-11
3.000078547269839357e-01,-2.447633986275971029e-12,3.141592653591886553e+00,-2.826945204491825634e-11
3.000078547267411300e-01,-2.675056333279776233e-12,3.141592653589063477e+00,-3.132727455360623793e-11
3.000078547265247475e-01,-1.894271426458240438e-12,3.141592653586511297e+00,-2.257865383336864958e-11
3.000078547264163342e-01,-4.439858679680978805e-13,3.141592653585192352e+00,-5.839501444399370843e-12
3.000078547264531381e-01,1.216945961441689121e-12,3.141592653585561834e+00,1.359937434239889450e-11
3.000078547266252782e-01,2.346065015269874732e-12,3.141592653587528705e+00,2.705935181148605110e-11
3.000078547268621443e-01,2.656195145732025474e-12,3.141592653590280282e+00,3.107232009743911413e-11
3.000078547270808027e-01,1.961990439544286465e-12,3.141592653592856443e+00,2.333768964941907636e-11
3.000078547271985419e-01,5.688566821594306222e-13,3.141592653594281526e+00,7.280822941537543037e-12
3.000078547271742280e-01,-1.084766806977166081e-12,3.141592653594057705e+00,-1.205204103301258941e-11
3.000078547270128015e-01,-2.257470959299018454e-12,3.141592653592217399e+00,-2.600266148564853174e-11
3.000078547267809315e-01,-2.643150537603797443e-12,3.141592653589526218e+00,-3.088878886237932639e-11
3.000078547265597750e-01,-2.026381258313106197e-12,3.141592653586924300e+00,-2.406166452838797596e-11
3.000078547264333761e-01,-6.830720649225735289e-13,3.141592653585400186e+00,-8.600469599071248411e-12
3.000078547264464768e-01,9.664670523675073708e-13,3.141592653585492556e+00,1.066597400937745855e-11
3.000078547265984108e-01,2.180394627870106705e-12,3.141592653587220507e+00,2.508173593691063360e-11
3.000078547268261175e-01,2.635055564289795637e-12,3.141592653589860618e+00,3.076572777280012683e-11
3.000078547270498275e-01,2.087562063732057676e-12,3.141592653592489626e+00,2.475106467164674230e-11
3.000078547271842200e-01,7.873941500426318233e-13,3.141592653594105222e+00,9.806519925066151486e-12
3.000078547271812779e-01,-8.603381093186744393e-13,3.141592653594130979e+00,-9.421852645176360680e-12
3.000078547270377816e-01,-2.112827618507176480e-12,3.141592653592502504e+00,-2.427345083363361505e-11
3.000078547268135720e-01,-2.630125615051490413e-12,3.141592653589905471e+00,-3.068231109564942800e-11
3.000078547265874196e-01,-2.144486144084678446e-12,3.141592653587249373e+00,-2.539343358652239129e-11
3.000078547264456996e-01,-8.818762229129775898e-13,3.141592653585549400e+00,-1.089926145605932516e-11
3.000078547264395379e-01,7.659857335193233707e-13,3.141592653585417061e+00,8.315384441471024512e-12
3.000078547265756512e-01,2.054519398930554898e-12,3.141592653586958050e+00,2.357514981864373583e-11
3.000078547267969187e-01,2.628596135706085690e-12,3.141592653589519113e+00,3.064156413629783405e-11
3.000078547270255691e-01,2.197928497839761334e-12,3.141592653592201856e+00,2.599818314539738006e-11
3.000078547271740614e-01,9.677832703888584657e-13,3.141592653593979545e+00,1.189399600071783457e-11
3.000078547271884943e-01,-6.817667314495954539e-13,3.141592653594208251e+00,-7.326607998177800755e-12
3.000078547270588758e-01,-2.004043334623683306e-12,3.141592653592744977e+00,-2.296914598133019172e-11
3.000078547268399953e-01,-2.629763150972268915e-12,3.141592653590214113e+00,-3.063405017002336277e-11
3.000078547266088469e-01,-2.248341558191735382e-12,3.141592653587503836e+00,-2.656933501326456723e-11
3.000078547264541928e-01,-1.046041736283976894e-12,3.141592653585654649e+00,-1.280038284774542560e-11
3.000078547264323214e-01,6.066035488281454741e-13,3.141592653585338901e+00,6.443944209307409299e-12
3.000078547265561113e-01,1.960590215015640370e-12,3.141592653586733785e+00,2.244683779072686998e-11
3.000078547267729934e-01,2.633394863331486486e-12,3.141592653589239781e+00,3.065781694460947294e-11
3.000078547270066398e-01,2.295806578592847410e-12,3.141592653591976703e+00,2.710858985975028406e-11
3.000078547271671781e-01,1.117662084496025649e-12,3.141592653593892059e+00,1.363104414349907045e-11
3.000078547271958218e-01,-5.391323318445084778e-13,3.141592653594286411e+00,-5.650457220901653028e-12
3.000078547270770835e-01,-1.922794907240376657e-12,3.141592653592952367e+00,-2.199105402202745537e-11
3.000078547268618112e-01,-2.638460977040492816e-12,3.141592653590466355e+00,-3.069941463035793498e-11
3.000078547266257778e-01,-2.339937595007990905e-12,3.141592653587702788e+00,-2.760989237146876168e-11
3.000078547264599660e-01,-1.182330761906252854e-12,3.141592653585726591e+00,-1.438072432091233858e-11
3.000078547264253270e-01,4.794529580771865704e-13,3.141592653585261630e+00,4.948942815989297151e-12
3.000078547265395690e-01,1.890649922855509002e-12,3.141592653586543271e+00,2.160334277841614597e-11
3.000078547267535645e-01,2.644786435958639851e-12,3.141592653589013295e+00,3.075841665573201369e-11
3.000078547269918738e-01,2.380810892649601935e-12,3.141592653591802176e+00,2.807573687738196381e-11
3.000078547271625151e-01,1.240676650850689228e-12,3.141592653593833440e+00,1.505841601273330259e-11
3.000078547272025942e-01,-4.265051200075895106e-13,3.141592653594361462e+00,-4.325239958835733103e-12
3.000078547270922380e-01,-1.863056064220153274e-12,3.141592653593126894e+00,-2.126891912177863246e-11
3.000078547268791307e-01,-2.652230380329026796e-12,3.141592653590669748e+00,-3.083112075876924624e-11
3.000078547266386564e-01,-2.419004514160785882e-12,3.141592653587856887e+00,-2.851085368474045837e-11
3.000078547264636297e-01,-1.293984201065349970e-12,3.141592653585774553e+00,-1.567724044440187689e-11
3.000078547264187212e-01,3.790021751394286473e-13,3.141592653585189243e+00,3.765993154712095743e-12
3.000078547265255802e-01,1.839273807314604141e-12,3.141592653586382511e+00,2.098064443770620939e-11
3.000078547267378548e-01,2.660276927653516132e-12,3.141592653588829887e+00,3.091288547627779268e-11
3.000078547269803830e-01,2.454362746057975095e-12,3.141592653591666284e+00,2.891474272885127255e-11
3.000078547271594065e-01,1.342034273629877230e-12,3.141592653593795248e+00,1.623592775650430228e-11
3.000078547272086449e-01,-3.371233539194763310e-13,3.141592653594431628e+00,-3.272039872256461819e-12
3.000078547271047280e-01,-1.819270708378422539e-12,3.141592653593273887e+00,-2.073689893466794484e-11
3.000078547268930640e-01,-2.668754888222059515e-12,3.141592653590834061e+00,-3.100047142856907057e-11
3.000078547266484819e-01,-2.486854776466947847e-12,3.141592653587975015e+00,-2.928578551056276360e-11
3.000078547264657391e-01,-1.385107081558681826e-12,3.141592653585803863e+00,-1.673650147088310519e-11
3.000078547264125595e-01,3.003549274356974758e-13,3.141592653585122630e+00,2.838567509754821674e-12
3.000078547265138673e-01,1.802374625524204476e-12,3.141592653586249284e+00,2.053092585197188112e-11
3.000078547267251983e-01,2.677355383780950302e-12,3.141592653588683337e+00,3.109127356884707709e-11
3.000078547269716123e-01,2.516629003317015036e-12,3.141592653591562811e+00,2.962669981126786082e-11
3.000078547271576301e-01,1.423962777647921776e-12,3.141592653593772599e+00,1.718890118781329655e-11
3.000078547272142515e-01,-2.676099952478520335e-13,3.141592653594494688e+00,-2.451674728202459725e-12
3.000078547271152751e-01,-1.788112511517407153e-12,3.141592653593395568e+00,-2.035585361060838658e-11
3.000078547269042772e-01,-2.686269391317941048e-12,3.141592653590965956e+00,-3.118614363743774973e-11
3.000078547266561424e-01,-2.544630226096569227e-12,3.141592653588066497e+00,-2.994721775735110444e-11
3.000078547264670714e-01,-1.459594830521604872e-12,3.141592653585821626e+00,-1.760357964072959240e-11
3.000078547264072304e-01,2.381301676557581516e-13,3.141592653585062234e+00,2.103512325256619375e-12
3.000078547265041529e-01,1.775845300837438242e-12,3.141592653586136930e+00,2.020512469584974782e-11
3.000078547267150397e-01,2.695219582837611487e-12,3.141592653588563877e+00,3.128267074648090191e-11
3.000078547269648954e-01,2.570479479005241917e-12,3.141592653591482431e+00,3.024369987516083613e-11
3.000078547271567975e-01,1.491698947646919347e-12,3.141592653593760165e+00,1.797770879071185492e-11
3.000078547272193585e-01,-2.123118196371451696e-13,3.141592653594552420e+00,-1.798036819227873571e-12
3.000078547271241569e-01,-1.765856342704937288e-12,3.141592653593498596e+00,-2.008142493313317369e-11
3.000078547269133811e-01,-2.704205093059948445e-12,3.141592653591072981e+00,-3.138024708244726905e-11
3.000078547266619156e-01,-2.594282172959326215e-12,3.141592653588136663e+00,-3.051678239826376619e-11
3.000078547264674600e-01,-1.520726874733634855e-12,3.141592653585829620e+00,-1.831601600851386496e-11
3.000078547264018458e-01,6.792791353241026269e-14,3.141592653585005834e+00,1.088371467226814732e-13
3.000078547264852236e-01,1.666378997798922314e-12,3.141592653585920214e+00,1.889641958311084127e-11
3.000078547266903373e-01,2.685731746357214023e-12,3.141592653588275663e+00,3.113071137864587077e-11
3.000078547269440787e-01,2.660482357839233208e-12,3.141592653591235962e+00,3.125890591674911715e-11
3.000078547271476381e-01,1.642845998733416164e-12,3.141592653593647366e+00,1.972569138208270584e-11
3.000078547272254093e-01,6.112141471759463696e-14,3.141592653594613704e+00,1.401963723061820450e-12
3.000078547271524121e-01,-1.580077522647718717e-12,3.141592653593822337e+00,-1.786693052287949017e-11
3.000078547269526830e-01,-2.552002285819069373e-12,3.141592653591527728e+00,-2.953901448171529407e-11
3.000078547267067686e-01,-2.632786572715680330e-12,3.141592653588663353e+00,-3.089116718199392387e-11
3.000078547265004336e-01,-1.727388628558075791e-12,3.141592653586224415e+00,-2.067192225161329090e-11
3.000078547264108386e-01,-2.212308586971775389e-13,3.141592653585123074e+00,-3.249509151679337665e-12
3.000078547264677931e-01,1.408575093577281656e-12,3.141592653585727035e+00,1.585970143468930812e-11
3.000078547266535334e-01,2.435032868108655746e-12,3.141592653587855999e+00,2.814468044771764536e-11
3.000078547268927309e-01,2.612913852900639500e-12,3.141592653590639106e+00,3.061851549998887113e-11
3.000078547271019525e-01,1.808260945321571826e-12,3.141592653593108242e+00,2.157948883667451323e-11
3.000078547272025387e-01,3.679052410762170515e-13,3.141592653594335260e+00,4.943091957851120977e-12
3.000078547271602392e-01,-1.254551627130717162e-12,3.141592653593900497e+00,-1.405611155817287288e-11
3.000078547269869333e-01,-2.332573254817205733e-12,3.141592653591918083e+00,-2.692192951130224196e-11
3.000078547267533979e-01,-2.598840799027944356e-12,3.141592653589204698e+00,-3.041747986165376725e-11
3.000078547265412343e-01,-1.884446919247862311e-12,3.141592653586704031e+00,-2.243642940466770185e-11
3.000078547264305451e-01,-5.015631413475883405e-13,3.141592653585361106e+00,-6.487446190747068019e-12
3.000078547264596884e-01,1.116644965616567559e-12,3.141592653585642214e+00,1.244026671605232187e-11
3.000078547266219475e-01,2.243229034927335993e-12,3.141592653587494510e+00,2.585426986270750498e-11
3.000078547268505424e-01,2.590107985903720956e-12,3.141592653590149276e+00,3.028231427910957877e-11
3.000078547270657592e-01,1.956291623953691717e-12,3.141592653592681916e+00,2.324638283855724039e-11
3.000078547271858853e-01,6.234744898325634322e-13,3.141592653594132312e+00,7.897117697592465042e-12
3.000078547271686213e-01,-9.931971775550545194e-13,3.141592653593988871e+00,-1.099286056617191815e-11
3.000078547270161322e-01,-2.165142666308505666e-12,3.141592653592252926e+00,-2.491978320535519040e-11
3.000078547267915341e-01,-2.585413895236069969e-12,3.141592653589647455e+00,-3.019734287339694487e-11
3.000078547265733198e-01,-2.023661783587148637e-12,3.141592653587081951e+00,-2.400717109564613647e-11
3.000078547264445894e-01,-7.341226850753428263e-13,3.141592653585532524e+00,-9.177162505761803574e-12
3.000078547264512507e-01,8.832596173244715430e-13,3.141592653585550732e+00,9.703296924453052977e-12
3.000078547265951912e-01,2.097937527522584243e-12,3.141592653587184980e+00,2.411443641581939617e-11
3.000078547268164586e-01,2.584739316623553270e-12,3.141592653589749595e+00,3.016266472632927454e-11
3.000078547270376705e-01,2.087090933997397281e-12,3.141592653592347961e+00,2.472539205862389012e-11
3.000078547271743390e-01,8.348603094439914431e-13,3.141592653593988871e+00,1.034387502245815648e-11
3.000078547271773921e-01,-7.852342948431134564e-13,3.141592653594083018e+00,-8.552185355883786058e-12
